id,player_id_2025,first_name,second_name,web_name,team,team_name,element_type,position,now_cost,total_points_2024,games_played_2024,season
10594,594,Yang,Min-hyeok,Min-hyeok,18,Spurs,3,MID,4.5,71,38,2025
10595,595,Callum,Olusesi,Olusesi,18,Spurs,3,MID,4.5,0,27,2025
10596,596,Dominic,Solanke-Mitchell,Solanke,18,Spurs,4,FWD,7.5,108,38,2025
10597,597,Richarlison,de Andrade,Richarlison,18,Spurs,4,FWD,6.5,35,38,2025
10598,598,Will,Lankshear,Lankshear,18,Spurs,4,FWD,4.5,3,38,2025
10599,599,Dane,Scarlett,Scarlett,18,Spurs,4,FWD,4.5,6,38,2025
10600,600,Alphonse,Areola,Areola,19,West Ham,1,GK,4.5,69,38,2025
10601,601,Wes,Foderingham,Foderingham,19,West Ham,1,GK,4.0,0,38,2025
10602,602,Krisztián,Hegyi,Hegyi,19,West Ham,1,GK,4.0,69,38,2025
10603,603,El Hadji Malick,Diouf,Diouf,19,West Ham,2,DEF,4.5,118,38,2025
10604,604,Emerson,Palmieri dos Santos,Emerson,19,West Ham,2,DEF,4.5,76,38,2025
10605,605,Maximilian,Kilman,Kilman,19,West Ham,2,DEF,4.5,82,38,2025
10606,606,Konstantinos,Mavropanos,Mavropanos,19,West Ham,2,DEF,4.5,45,38,2025
10607,607,Nayef,Aguerd,N.Aguerd,19,West Ham,2,DEF,4.5,0,38,2025
10608,608,Ollie,Scarles,Scarles,19,West Ham,2,DEF,4.5,29,28,2025
10609,609,Jean-Clair,Todibo,Todibo,19,West Ham,2,DEF,4.5,54,38,2025
10610,610,Aaron,Wan-Bissaka,Wan-Bissaka,19,West Ham,2,DEF,4.5,118,38,2025
10611,611,Kaelan,Casey,Casey,19,West Ham,2,DEF,4.0,1,36,2025
10612,612,Lucas,Tolentino Coelho de Lima,L.Paquetá,19,West Ham,3,MID,6.0,80,38,2025
10613,613,Tomáš,Souček,Souček,19,West Ham,3,MID,6.0,126,38,2025
10614,614,James,Ward-Prowse,Ward-Prowse,19,West Ham,3,MID,6.0,51,38,2025
10615,615,Crysencio,Summerville,Summerville,19,West Ham,3,MID,5.5,33,38,2025
10616,616,Edson,Álvarez Velázquez,Álvarez,19,West Ham,3,MID,5.0,40,38,2025
10617,617,Maxwel,Cornet,Cornet,19,West Ham,3,MID,5.0,1,38,2025
10618,618,Guido,Rodríguez,G.Rodriguez,19,West Ham,3,MID,5.0,36,38,2025
10619,619,Luis Guilherme,Lira dos Santos,L.Guilherme,19,West Ham,3,MID,5.0,12,38,2025
10620,620,George,Earthy,Earthy,19,West Ham,3,MID,4.5,0,38,2025
10621,621,Andy,Irving,Irving,19,West Ham,3,MID,4.5,9,38,2025
10622,622,Lewis,Orford,Orford,19,West Ham,3,MID,4.5,2,23,2025
10623,623,Freddie,Potts,Potts,19,West Ham,3,MID,4.5,126,38,2025
10624,624,Jarrod,Bowen,Bowen,19,West Ham,4,FWD,8.0,193,38,2025
10625,625,Niclas,Füllkrug,Füllkrug,19,West Ham,4,FWD,6.0,42,38,2025
10626,626,Callum,Marshall,Marshall,19,West Ham,4,FWD,4.5,32,38,2025
10659,659,Kyle,Walker-Peters,Walker-Peters,19,West Ham,2,DEF,4.5,54,38,2025
10627,627,Sam,Johnstone,Johnstone,20,Wolves,1,GK,4.5,12,38,2025
10628,628,José,Malheiro de Sá,José Sá,20,Wolves,1,GK,4.5,93,38,2025
10629,629,Daniel,Bentley,Bentley,20,Wolves,1,GK,4.0,9,38,2025
10630,630,Tom,King,King,20,Wolves,1,GK,4.0,1,38,2025
10631,631,Emmanuel,Agbadou,Agbadou,20,Wolves,2,DEF,4.5,45,18,2025
10632,632,Matt,Doherty,Doherty,20,Wolves,2,DEF,4.5,75,38,2025
10633,633,Hugo,Bueno López,H.Bueno,20,Wolves,2,DEF,4.5,0,38,2025
10634,634,Yerson,Mosquera Valdelamar,Mosquera,20,Wolves,2,DEF,4.5,3,38,2025
10635,635,Rodrigo,Martins Gomes,R.Gomes,20,Wolves,2,DEF,4.5,42,38,2025
10636,636,Santiago,Ignacio Bueno,S.Bueno,20,Wolves,2,DEF,4.5,52,38,2025
10637,637,Toti,Gomes,Toti,20,Wolves,2,DEF,4.5,79,38,2025
10638,638,Ki-Jana,Hoever,Hoever,20,Wolves,2,DEF,4.0,0,38,2025
10639,639,Bastien,Meupiyou Menadjou,Meupiyou,20,Wolves,2,DEF,4.0,0,36,2025
10640,640,Pedro,Cardoso de Lima,Pedro Lima,20,Wolves,2,DEF,4.0,2,38,2025
10641,641,Alfie,Pond,Pond,20,Wolves,2,DEF,4.0,1,33,2025
10642,642,Hwang,Hee-chan,Hee Chan,20,Wolves,3,MID,6.0,37,38,2025
10643,643,André,Trindade da Costa Neto,André,20,Wolves,3,MID,5.5,61,36,2025
10644,644,Jean-Ricner,Bellegarde,Bellegarde,20,Wolves,3,MID,5.5,90,38,2025
10645,645,Fer,López González,Fer López,20,Wolves,3,MID,5.5,62,38,2025
10646,646,João Victor,Gomes da Silva,Gomes,20,Wolves,3,MID,5.5,87,38,2025
10647,647,Gonçalo Manuel,Ganchinho Guedes,Guedes,20,Wolves,3,MID,5.5,62,38,2025
10648,648,Marshall,Munetsi,Munetsi,20,Wolves,3,MID,5.5,50,14,2025
10649,649,Boubacar,Traoré,B.Traore,20,Wolves,3,MID,5.0,1,38,2025
10650,650,Tawanda,Chirewa,Chirewa,20,Wolves,3,MID,4.5,0,38,2025
10651,651,Tom,Edozie,Edozie,20,Wolves,3,MID,4.5,0,27,2025
10652,652,Enso,González Medina,Gonzalez,20,Wolves,3,MID,4.5,0,38,2025
10653,653,Joe,Hodge,Hodge,20,Wolves,3,MID,4.5,0,38,2025
10654,654,Jørgen,Strand Larsen,Strand Larsen,20,Wolves,4,FWD,6.5,145,38,2025
10655,655,Fábio,Soares Silva,Fábio Silva,20,Wolves,4,FWD,5.0,0,38,2025
10656,656,Saša,Kalajdžić,Kalajdžić,20,Wolves,4,FWD,5.0,0,38,2025
10657,657,Leon,Chiwome,Chiwome,20,Wolves,4,FWD,4.5,0,38,2025
10658,658,Nathan,Fraser,Fraser,20,Wolves,4,FWD,4.5,0,38,2025
10663,663,Jhon,Arias,J.Arias,20,Wolves,3,MID,5.5,62,38,2025
