captain,formation,budget,gw1_score,5gw_estimated,GK1,GK1_role,GK1_selected,GK1_price,GK1_score,DEF1,DEF1_role,DEF1_selected,DEF1_price,DEF1_score,DEF2,DEF2_role,DEF2_selected,DEF2_price,DEF2_score,DEF3,DEF3_role,DEF3_selected,DEF3_price,DEF3_score,DEF4,DEF4_role,DEF4_selected,DEF4_price,DEF4_score,MID1,MID1_role,MID1_selected,MID1_price,MID1_score,MID2,MID2_role,MID2_selected,MID2_price,MID2_score,MID3,MID3_role,MID3_selected,MID3_price,MID3_score,FWD1,FWD1_role,FWD1_selected,FWD1_price,FWD1_score,FWD2,FWD2_role,FWD2_selected,FWD2_price,FWD2_score,FWD3,FWD3_role,FWD3_selected,FWD3_price,FWD3_score,BENCH1,BENCH1_role,BENCH1_selected,BENCH1_price,BENCH1_score,BENCH2,BENCH2_role,BENCH2_selected,BENCH2_price,BENCH2_score,BENCH3,BENCH3_role,BENCH3_selected,BENCH3_price,BENCH3_score,BENCH4,BENCH4_role,BENCH4_selected,BENCH4_price,BENCH4_score,MID4,MID4_role,MID4_selected,MID4_price,MID4_score,DEF5,DEF5_role,DEF5_selected,DEF5_price,DEF5_score,MID5,MID5_role,MID5_selected,MID5_price,MID5_score
Ollie Watkins,3-5-2,95.5,55.3,286.5,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Antoni Milambo (Brentford),MID,1,5.5,4.186684365384319,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674
Ollie Watkins,3-5-2,96.5,55.3,286.5,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Ismaïla Sarr (Crystal Palace),MID,1,6.5,4.186684365384319,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674
Ollie Watkins,3-5-2,97.5,55.3,286.3,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Eberechi Eze (Crystal Palace),MID,1,7.5,4.158585812596504,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674
Ollie Watkins,3-4-3,96.5,55.2,286.2,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Raúl Jiménez Rodríguez (Fulham),FWD,1,6.5,4.130487259808691,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1.0,7.5,5.198232265745631,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Jarrod Bowen,4-4-2,96.5,55.2,285.9,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Jarrod Bowen (West Ham),FWD,1,8.0,5.423020688048145,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Ollie Watkins,3-5-2,96.5,55.2,285.9,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Mitoma Kaoru (Brighton),MID,1,6.5,4.074290154233062,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674
Ollie Watkins,3-4-3,96.5,55.2,285.9,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Jørgen Strand Larsen (Wolves),FWD,1,6.5,4.074290154233062,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1.0,7.5,5.198232265745631,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Ollie Watkins,3-4-3,95.5,55.1,285.4,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Antoine Semenyo (Bournemouth),MID,1,7.0,4.636261209989347,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,Jean-Philippe Mateta (Crystal Palace),FWD,1.0,7.5,4.214782918172133,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,,,,,
Ollie Watkins,3-5-2,98.5,55.0,285.0,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Jean-Philippe Mateta (Crystal Palace),FWD,1,7.5,4.214782918172133,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,Omar Marmoush (Man City),MID,1.0,8.5,4.871586589587291
Alexander Isak,5-3-2,95.5,55.0,284.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Alexander Isak (Newcastle),FWD,1,10.5,5.9287946382288,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,,,,,,Murillo Costa dos Santos (Nott'm Forest),DEF,1.0,5.5,3.6528118624158488,,,,,
Ollie Watkins,3-4-3,95.5,55.0,284.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Morgan Rogers (Aston Villa),MID,1,7.0,4.5238669988380895,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,Jean-Philippe Mateta (Crystal Palace),FWD,1.0,7.5,4.214782918172133,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,,,,,
Ollie Watkins,3-5-2,97.5,54.9,284.6,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Raúl Jiménez Rodríguez (Fulham),FWD,1,6.5,4.130487259808691,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,Omar Marmoush (Man City),MID,1.0,8.5,4.871586589587291
Ollie Watkins,3-4-3,95.0,54.9,284.5,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Jacob Murphy (Newcastle),MID,1,6.5,4.467669893262461,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,Jean-Philippe Mateta (Crystal Palace),FWD,1.0,7.5,4.214782918172133,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,,,,,
Ollie Watkins,3-4-3,95.5,54.9,284.4,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Justin Kluivert (Bournemouth),MID,1,7.0,4.4395713404746475,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,Jean-Philippe Mateta (Crystal Palace),FWD,1.0,7.5,4.214782918172133,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,,,,,
Ollie Watkins,3-5-2,97.5,54.9,284.3,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Jørgen Strand Larsen (Wolves),FWD,1,6.5,4.074290154233062,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,Omar Marmoush (Man City),MID,1.0,8.5,4.871586589587291
Ollie Watkins,3-4-3,95.0,54.8,284.1,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Alex Iwobi (Fulham),MID,1,6.5,4.383374234899018,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,Jean-Philippe Mateta (Crystal Palace),FWD,1.0,7.5,4.214782918172133,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,,,,,
Ollie Watkins,4-4-2,96.0,54.8,283.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Ollie Watkins,4-4-2,96.0,54.8,283.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Ollie Watkins,4-4-2,96.0,54.8,283.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Ollie Watkins,4-4-2,96.0,54.8,283.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,,MID,1,8.0,5.1420351601700025,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Ollie Watkins,4-4-2,96.0,54.8,283.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,Matheus Santos Carneiro da Cunha (Man Utd),MID,1,8.0,5.001542396230931,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Bruno Borges Fernandes (Man Utd),MID,1.0,9.0,4.889148185079674,,,,,,,,,,
Ollie Watkins,4-4-2,96.0,54.8,283.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,William Saliba (Arsenal),DEF,1.0,6.0,3.6528118624158488,Bruno Borges Fernandes (Man Utd),MID,1,9.0,4.889148185079674,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,,,,,,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,,,,,
Ollie Watkins,3-4-3,96.0,54.8,283.8,Dean Henderson (Crystal Palace),GK,1,5.0,3.79330462635492,Daniel Muñoz Mejía (Crystal Palace),DEF,1,5.5,3.9899944958696194,Milos Kerkez (Liverpool),DEF,1,6.0,3.765206073567106,Marc Cucurella Saseta (Chelsea),DEF,1,6.0,3.737107520779291,,,,,,Morgan Gibbs-White (Nott'm Forest),MID,1,7.5,4.32717712932339,Florian Wirtz (Liverpool),MID,1,8.5,5.1420351601700025,,MID,1,8.0,5.1420351601700025,Ollie Watkins (Aston Villa),FWD,1,9.0,5.226330818533445,Yoane Wissa (Brentford),FWD,1,7.5,5.198232265745631,Jean-Philippe Mateta (Crystal Palace),FWD,1.0,7.5,4.214782918172133,Filip Jörgensen (Chelsea),GK,0,4.5,3.5404176512645917,David Mota Veiga Teixeira do Carmo (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Jair Paula da Cunha Filho (Nott'm Forest),DEF,0,4.5,3.6528118624158488,Joe Anderson (Sunderland),DEF,0,4.0,3.0065451482961216,Matheus Santos Carneiro da Cunha (Man Utd),MID,1.0,8.0,5.001542396230931,,,,,,,,,,
