player_id,wins,losses,total_comparisons,win_rate,name
193,5159,9763,14922,0.34573113523656346,Cheick Doucouré
147,5122,9730,14852,0.34486937786156746,Adam Webster
797,473,900,1373,0.3445010924981792,Jake Evans
542,5105,9755,14860,0.3435397039030956,Craig Dawson
319,5118,9877,14995,0.3413137712570857,Harvey Elliott
320,5101,9975,15076,0.33835234810294507,Endo Wataru
166,4928,9742,14670,0.3359236537150648,Kiernan Dewsbury-Hall
341,4924,9758,14682,0.3353766516823321,Nathan Aké
363,4897,9727,14624,0.33486050328227573,Kyle Walker
21,4907,9843,14750,0.3326779661016949,Kieran Tierney
463,4862,9786,14648,0.3319224467504096,Adam Lallana
590,4821,9885,14706,0.3278253773969808,William Osula
411,4827,9922,14749,0.3272764255203743,Lewis Miley
382,4726,9809,14535,0.32514619883040935,Mason Mount
607,4783,9930,14713,0.32508665805750014,Nico O'Reilly
362,4735,9914,14649,0.3232302546248891,John Stones
284,4643,9764,14407,0.32227389463455264,Luke Woolfenden
128,4672,9837,14509,0.3220070301192363,Igor Julio dos Santos de Paulo
376,4688,9889,14577,0.32160252452493654,Victor Lindelöf
196,4822,10197,15019,0.3210599906784739,Nathaniel Clyne
68,4668,9886,14554,0.3207365672667308,James Hill
526,4661,9943,14604,0.3191591344837031,Luis Guilherme Lira dos Santos
405,4645,9985,14630,0.3174982911825017,Emil Krafth
174,4618,9945,14563,0.3171049921032754,Roméo Lavia
581,4590,10004,14594,0.3145128134849938,Filip Jørgensen
584,4502,9885,14387,0.31292138736359215,Ben Brereton Díaz
156,4544,10002,14546,0.31238828543929603,Armando Broja
674,3372,7436,10808,0.31199111769059956,Paris Maghoma
228,4522,10143,14665,0.30835322195704057,Michael Keane
214,4493,10303,14796,0.3036631522032982,Jeffrey Schlupp
69,4391,10115,14506,0.3027023300703157,Daniel Jebbison
307,4468,10309,14777,0.30236177843946677,Jannik Vestergaard
488,4307,10069,14376,0.2995965498052309,Fraser Forster
305,4312,10110,14422,0.29898765774511166,Luke Thomas
277,4279,10094,14373,0.29771098587629585,Massimo Luongo
655,3890,9317,13207,0.29454077383205873,Carlos Roberto Forbs Borges
442,4260,10267,14527,0.2932470572038274,Ibrahim Sangaré
333,4311,10485,14796,0.2913625304136253,Jarell Quansah
391,4208,10238,14446,0.2912917070469334,Miguel Almirón Rejala
583,4154,10163,14317,0.29014458336243626,Conor Townsend
31,4281,10495,14776,0.2897265836491608,Emiliano Buendía Stati
204,4166,10218,14384,0.2896273637374861,Sam Johnstone
76,4164,10233,14397,0.28922692227547403,Philip Billing
610,4137,10196,14333,0.2886346194097537,Mikey Moore
35,4229,10465,14694,0.28780454607322714,Diego Carlos Santos Silva
234,4140,10261,14401,0.28748003610860356,Nathan Patterson
302,4124,10232,14356,0.28726664809139035,Ricardo Barbosa Pereira
576,4112,10281,14393,0.28569443479469186,Andy Irving
404,4134,10346,14480,0.28549723756906076,Lloyd Kelly
97,4090,10330,14420,0.28363384188626906,Yunus Emre Konak
429,4099,10360,14459,0.28349125112386747,Danilo dos Santos de Oliveira
254,4014,10227,14241,0.2818622287760691,Harrison Reed
84,4026,10320,14346,0.2806357172731075,Mark Travers
322,4087,10582,14669,0.27861476583270844,Joe Gomez
592,3940,10281,14221,0.27705505941916886,Julián Araujo Zúñiga
763,1208,3164,4372,0.27630375114364136,Eiran Cashin
304,3840,10375,14215,0.27013717903622936,Jakub Stolarczyk
365,3838,10410,14248,0.269371139809096,Antony Matheus dos Santos
473,3829,10454,14283,0.26808093537772176,Ross Stewart
628,3582,9907,13489,0.2655497071688042,Ferdi Kadioglu
260,3704,10478,14182,0.2611761387674517,Ali Al-Hamadi
697,2123,6091,8214,0.25846116386656925,Josh Acheampong
477,3661,10614,14275,0.25646234676007007,Nathan Wood-Gordon
586,3614,10547,14161,0.25520796553915687,Jorge Cuenca Barreno
371,3612,10570,14182,0.25468904244817375,Jonny Evans
733,1352,3975,5327,0.25380138914961514,Vitor de Oliveira Nunes dos Reis
469,3587,10664,14251,0.25170163497298437,Alex McCarthy
397,3596,10775,14371,0.25022614988518543,Ryan Fraser
184,3539,10674,14213,0.24899739674945473,Renato Palma Veiga
132,3560,10830,14390,0.2473940236275191,Solly March
153,3512,10708,14220,0.2469760900140647,Benoît Badiashile
179,3523,10751,14274,0.24681238615664844,Mykhailo Mudryk
632,3274,10020,13294,0.24627651572137807,Chiedozie Ogbene
598,3577,10972,14549,0.2458588219121589,Lamare Bogarde
100,3424,10703,14127,0.2423727613789198,Ben Mee
198,3415,10694,14109,0.2420440853356014,Odsonne Edouard
687,2230,7049,9279,0.24032762151093867,Ben Winterburn
