player_id,wins,losses,total_comparisons,win_rate,name
508,8438,6452,14890,0.5666890530557421,Guglielmo Vicario
593,8203,6451,14654,0.5597788999590555,Matthijs de Ligt
11,8742,6875,15617,0.5597746045975539,Eddie Nketiah
291,8298,6528,14826,0.5596924322136787,Wout Faes
476,8423,6663,15086,0.5583322285562773,Kyle Walker-Peters
455,8188,6551,14739,0.5555329398195265,Jan Bednarek
121,8226,6624,14850,0.553939393939394,Julio Enciso
378,8122,6567,14689,0.5529307645176663,Kobbie Mainoo
122,8630,7013,15643,0.551684459502653,Pervis Estupiñán
480,8206,6690,14896,0.5508861439312567,Rodrigo Bentancur
481,8122,6667,14789,0.5491919670025018,Lucas Bergvall
461,8235,6824,15059,0.5468490603625739,Taylor Harwood-Bellis
531,8308,6908,15216,0.5460042060988434,James Ward-Prowse
281,8188,6812,15000,0.5458666666666666,Jack Taylor
188,7961,6731,14692,0.5418595153825211,Lesley Ugochukwu
340,8118,6889,15007,0.5409475578063571,Manuel Akanji
528,8037,6970,15007,0.5355500766309056,Konstantinos Mavropanos
511,7953,6898,14851,0.5355194936367922,Edson Álvarez Velázquez
81,7683,6767,14450,0.5316955017301038,Adam Smith
181,7735,6832,14567,0.5309947140797694,Christopher Nkunku
577,7770,6911,14681,0.5292555003065186,Jesper Lindstrøm
418,7701,6915,14616,0.5268883415435139,Kieran Trippier
482,7662,6893,14555,0.5264170388182755,Yves Bissouma
45,7811,7073,14884,0.5247917226552002,Ian Maatsen
368,7592,6881,14473,0.5245629793408416,Carlos Henrique Casimiro
267,7918,7209,15127,0.5234349176968335,Leif Davis
772,2975,2709,5684,0.5233990147783252,Willian Borges da Silva
767,2896,2646,5542,0.5225550342836521,Kevin Danso
564,7674,7018,14692,0.5223250748706779,Santiago Bueno
370,7561,6957,14518,0.5208017633282821,Christian Eriksen
591,7505,6919,14424,0.5203133666112035,Jean-Clair Todibo
223,7581,7010,14591,0.5195668562812693,James Garner
629,7118,6651,13769,0.5169583847773985,Matt O'Riley
52,7444,7075,14519,0.5127074867415111,Pau Torres
309,7291,6957,14248,0.5117209432902864,Harry Winks
272,7466,7153,14619,0.5107052465968944,George Hirst
187,7511,7199,14710,0.5106050305914344,Tosin Adarabioyo
149,7394,7154,14548,0.508248556502612,Mats Wieffer
95,7373,7161,14534,0.5072932434292005,Mathias Jensen
191,7648,7436,15084,0.5070273137098913,Joachim Andersen
194,7399,7203,14602,0.5067114093959731,Chris Richards
563,7289,7106,14395,0.5063563737408823,Rodrigo Martins Gomes
257,7136,7003,14139,0.5047033029209986,Kenny Tete
766,2917,2863,5780,0.5046712802768166,Patrick Dorgu
565,7501,7376,14877,0.5042011158163608,Pablo Sarabia
470,7288,7251,14539,0.5012724396450925,Paul Onuachu
28,7257,7304,14561,0.49838609985577914,Leon Bailey
216,7224,7271,14495,0.4983787512935495,Adam Wharton
290,7056,7245,14301,0.4933920704845815,Bobby De Cordova-Reid
244,7046,7353,14399,0.4893395374678797,Timothy Castagne
597,7409,7786,15195,0.4875946034879895,Myles Lewis-Skelly
730,3169,3341,6510,0.48678955453149003,Romain Esse
651,6327,6754,13081,0.4836786178426726,Orel Mangala
645,6741,7220,13961,0.48284506840484204,Justin Devenny
611,6712,7198,13910,0.4825305535585909,Sam Szmodics
474,6994,7518,14512,0.48194597574421166,Sugawara Yukinari
505,6833,7367,14200,0.48119718309859155,Destiny Udogie
424,6817,7418,14235,0.4788900597119775,Taiwo Awoniyi
289,6806,7422,14228,0.4783525442788867,Patson Daka
145,6827,7460,14287,0.47784699377056067,Joël Veltman
410,6799,7472,14271,0.4764207133347348,Sean Longstaff
595,6745,7532,14277,0.47243818729424947,Brajan Gruda
265,6577,7351,13928,0.4722142446869615,Conor Chaplin
377,6571,7417,13988,0.46975979410923646,Harry Maguire
582,6633,7516,14149,0.4687963813697081,Jake O'Brien
677,4896,5561,10457,0.468203117528928,Ollie Scarles
798,1258,1443,2701,0.4657534246575342,Jay Robinson
568,6422,7399,13821,0.464655234787642,Arijanet Muric
588,6384,7432,13816,0.4620729588882455,Guido Rodríguez
104,6350,7488,13838,0.4588813412342824,Ethan Pinnock
172,6373,7632,14005,0.4550517672259907,Reece James
380,6203,7516,13719,0.45214665791967346,Lisandro Martínez
243,6324,7674,13998,0.45177882554650667,Tom Cairney
467,6230,7709,13939,0.4469474137312576,Ryan Manning
453,6118,7590,13708,0.4463087248322148,Adam Armstrong
550,6122,7698,13820,0.44298118668596237,Hwang Hee-chan
86,6104,7705,13809,0.4420305597798537,Kristoffer Ajer
296,6138,7849,13987,0.43883606205762493,Victor Kristiansen
653,5743,7351,13094,0.4385978310676646,Felipe Rodrigues da Silva
120,6154,7973,14127,0.43561973525872444,Lewis Dunk
337,6050,7900,13950,0.4336917562724014,Konstantinos Tsimikas
504,6429,8421,14850,0.43292929292929294,Djed Spence
544,5932,7786,13718,0.4324245516839189,Tommy Doyle
8,5978,7915,13893,0.430288634564169,Jakub Kiwior
245,5917,7871,13788,0.42914128227444154,Issa Diop
501,5886,7854,13740,0.4283842794759825,Oliver Skipp
557,5725,7664,13389,0.4275898125326761,Mario Lemina
313,5944,7966,13910,0.42731847591660677,Conor Bradley
797,1146,1539,2685,0.42681564245810055,Jake Evans
262,5919,7975,13894,0.42601122786814455,Nathan Broadhead
270,5788,7900,13688,0.4228521332554062,Jacob Greaves
589,5765,7871,13636,0.4227779407450865,Niclas Füllkrug
349,5826,7990,13816,0.421685002895194,Jack Grealish
498,5830,8021,13851,0.42090823767237023,Cristian Romero
38,5865,8184,14049,0.41746743540465514,Jhon Durán
718,2767,3890,6657,0.4156526964097942,Welington Damascena Santos
359,5697,8062,13759,0.41405625408823316,Kalvin Phillips
612,5552,7975,13527,0.4104383824942707,Wilson Odobert
288,5568,8033,13601,0.4093816631130064,Conor Coady
579,5584,8109,13693,0.4077996056379172,Ryan Sessegnon
569,5550,8246,13796,0.40229051899101187,Jaden Philogene
123,5437,8179,13616,0.3993096357226792,Evan Ferguson
24,5409,8138,13547,0.39927659260352844,Benjamin White
299,5344,8050,13394,0.3989846199790951,Kasey McAteer
29,5409,8206,13615,0.39728240910760193,Ross Barkley
264,5307,8059,13366,0.3970522220559629,Wes Burns
357,5421,8240,13661,0.3968230729814801,James McAtee
587,5288,8057,13345,0.3962532783814163,Crysencio Summerville
105,5216,7989,13205,0.3950018932222643,Mads Roerslev Rasmussen
49,5403,8296,13699,0.3944083509745237,Tyrone Mings
517,5320,8186,13506,0.3938990078483637,Aaron Cresswell
509,5244,8112,13356,0.3926325247079964,Timo Werner
314,5205,8083,13288,0.3917068031306442,Fábio Freitas Gouveia Carvalho
450,5376,8510,13886,0.38715252772576697,Carlos Alcaraz Durán
77,5165,8233,13398,0.38550529929840277,Alex Scott
716,2462,3971,6433,0.38271413026581685,Antonín Kinsky
186,5167,8368,13535,0.38175101588474325,Raheem Sterling
275,5271,8608,13879,0.37978240507241157,Ben Johnson
578,5107,8346,13453,0.37961792908644915,Riccardo Calafiori
471,5037,8298,13335,0.37772778402699664,Will Smallbone
620,4909,8125,13034,0.3766303513886758,Ramón Sosa
282,5268,8725,13993,0.376473951261345,Axel Tuanzebe
521,5020,8417,13437,0.3735952965691747,Łukasz Fabiański
319,5049,8521,13570,0.3720707442888725,Harvey Elliott
226,4930,8360,13290,0.3709556057185854,Tim Iroegbunam
497,4852,8391,13243,0.3663822396737899,Richarlison de Andrade
472,4953,8670,13623,0.36357630477868313,Jack Stephens
421,4903,8624,13527,0.36246026465587344,Callum Wilson
263,4765,8642,13407,0.3554113522786604,Cameron Burgess
776,1751,3187,4938,0.35459700283515594,Chido Obi-Martin
131,4771,8702,13473,0.35411563868477697,Tariq Lamptey
320,4754,8746,13500,0.35214814814814815,Endo Wataru
65,4600,8467,13067,0.352031835922553,Enes Ünal
382,4605,8539,13144,0.3503499695678637,Mason Mount
572,4737,8789,13526,0.3502144018926512,Leny Yoro
516,4659,8655,13314,0.3499324019828752,Vladimír Coufal
512,4460,8290,12750,0.34980392156862744,Michail Antonio
358,4588,8528,13116,0.34980176883196096,Stefan Ortega Moreno
79,4491,8415,12906,0.34797768479776847,Marcos Senesi
376,4510,8609,13119,0.3437762024544554,Victor Lindelöf
484,4718,9053,13771,0.3426040229467722,Ben Davies
174,4461,8560,13021,0.34260041471469166,Roméo Lavia
147,4560,8759,13319,0.34236804564907275,Adam Webster
731,2006,3876,5882,0.34104046242774566,Andrés García
523,4432,8564,12996,0.34102800861803634,Danny Ings
301,4429,8570,12999,0.3407185168089853,Caleb Okoli
26,4337,8569,12906,0.3360452502711917,Álex Moreno Lopera
25,4399,8730,13129,0.33505979130169855,Oleksandr Zinchenko
396,4316,8655,12971,0.3327422712204148,Martin Dúbravka
325,4284,8683,12967,0.33037711112824864,Caoimhin Kelleher
